32,0.0,0.0,0.9723214285714286,0.004904127140850213
64,0.0,0.0,0.9991071428571429,0.0008928571428571429
128,0.0026785714285714286,0.0015450913030141962,1.0,0.0
256,0.0,0.0,1.0,0.0
512,0.0,0.0,1.0,0.0
1024,0.0017857142857142857,0.0012621263496316005,1.0,0.0
2048,0.0008928571428571428,0.0008928571428571429,1.0,0.0
4096,0.0,0.0,1.0,0.0
8192,0.0,0.0,1.0,0.0
16384,0.0008928571428571428,0.0008928571428571429,1.0,0.0
32768,0.0,0.0,1.0,0.0
65536,0.0008928571428571428,0.0008928571428571429,1.0,0.0
